date,platform_id,revenue,actual_pay,orders,platform
2026-01-01,1245816093,247.03,303.46,23,饿了么
2026-01-01,1245929753,641.97,792.12,48,饿了么
2026-01-01,1247870530,384.16,418.46,23,饿了么
2026-01-01,1255498253,630.14,752.88,51,饿了么
2026-01-01,1255889858,199.17,249.9,10,饿了么
2026-01-01,1258891148,508.24,654.28,22,饿了么
2026-01-01,1258918671,881.33,1059.22,43,饿了么
2026-01-01,1259018512,0.0,0.0,0,饿了么
2026-01-01,1259059646,154.25,187.08,8,饿了么
2026-01-01,1259340987,298.57,381.11,19,饿了么
2026-01-01,1262005776,244.03,303.8,19,饿了么
2026-01-01,1263216399,514.76,673.22,34,饿了么
2026-01-01,1263529819,165.26,208.68,11,饿了么
2026-01-01,1264384838,501.15,634.48,43,饿了么
2026-01-01,1265152355,128.18,163.34,8,饿了么
2026-01-01,1265920188,88.78,108.9,5,饿了么
2026-01-01,1266251291,0.0,0.0,0,饿了么
2026-01-01,1266266294,94.86,111.88,2,饿了么
2026-01-01,1267021243,83.66,103.7,8,饿了么
2026-01-01,1267111623,298.13,332.76,17,饿了么
2026-01-01,1268526220,572.74,865.95,40,饿了么
2026-01-01,1270334640,94.61,98.97,6,饿了么
2026-01-01,1270351327,637.43,781.46,50,饿了么
2026-01-01,1271446197,0.0,0.0,0,饿了么
2026-01-01,1272591116,1031.62,1338.54,60,饿了么
2026-01-01,1273613861,545.35,695.64,36,饿了么
2026-01-01,1274532318,260.88,285.27,18,饿了么
2026-01-01,1274591841,441.4,536.2,29,饿了么
2026-01-01,1284114577,313.16,372.68,29,饿了么
2026-01-01,1284214506,0.0,0.0,0,饿了么
2026-01-01,1284249566,0.0,0.0,0,饿了么
2026-01-01,1284249614,472.54,519.8,30,饿了么
2026-01-01,1284344501,250.25,286.43,15,饿了么
2026-01-01,1284437969,150.52,174.0,10,饿了么
2026-01-01,1284505009,157.86,173.01,10,饿了么
2026-01-01,1284724520,544.25,710.76,34,饿了么
2026-01-01,1285327547,414.21,546.41,29,饿了么
2026-01-01,1286135746,0.0,0.0,0,饿了么
2026-01-01,1286225982,0.0,0.0,0,饿了么
2026-01-01,1289221864,538.18,746.96,27,饿了么
2026-01-01,1289381783,14.0,16.78,2,饿了么
2026-01-01,1293299825,536.9,744.58,32,饿了么
2026-01-01,1293344823,751.62,927.64,60,饿了么
2026-01-01,1293654596,368.06,515.61,28,饿了么
2026-01-01,1293660906,856.46,975.87,48,饿了么
2026-01-01,1293703480,315.53,418.37,30,饿了么
2026-01-01,1297201498,286.32,377.88,19,饿了么
2026-01-01,1297645945,458.04,553.58,33,饿了么
2026-01-01,1298795018,473.75,556.56,30,饿了么
2026-01-01,1301934509,19.8,25.2,2,饿了么
2026-01-01,1306936107,148.18,200.8,9,饿了么
2026-01-01,1309020771,653.61,771.68,48,饿了么
2026-01-01,1316544867,599.72,708.6,35,饿了么
2026-01-01,1317794566,0.0,0.0,0,饿了么
2026-01-01,1320322371,468.47,655.68,29,饿了么
2026-01-01,1324169980,254.48,293.76,21,饿了么
2026-01-01,517850839,358.58,489.36,21,饿了么
2026-01-01,521909882,1012.68,1266.12,71,饿了么
2026-01-01,522288586,161.29,172.1,9,饿了么
2026-01-01,522505808,369.29,398.92,21,饿了么
2026-01-01,523971321,794.75,966.0,59,饿了么
2026-01-01,524196595,1025.47,1367.2,46,饿了么
2026-01-01,524630107,515.74,581.6,33,饿了么
2026-01-01,524656735,0.0,0.0,0,饿了么
2026-01-01,524657873,254.66,327.87,15,饿了么
2026-01-01,524736440,0.0,0.0,0,饿了么
2026-01-01,524775590,723.94,912.76,40,饿了么
2026-01-01,524811656,102.68,130.68,7,饿了么
2026-01-01,524830609,432.88,530.98,29,饿了么
2026-01-01,524894300,893.43,1175.07,46,饿了么
2026-01-01,525065891,205.25,259.7,21,饿了么
2026-01-01,525066062,240.27,286.13,20,饿了么
2026-01-01,525090861,0.0,0.0,0,饿了么
2026-01-01,525096433,332.25,398.06,23,饿了么
2026-01-01,525176792,762.1,928.66,60,饿了么
2026-01-01,525301054,203.21,232.5,9,饿了么
2026-01-01,525305764,195.42,215.8,15,饿了么
2026-01-01,525613129,1050.26,1321.02,65,饿了么
2026-01-01,525826243,468.24,590.96,29,饿了么
2026-01-01,525831241,0.0,0.0,0,饿了么
2026-01-01,525860638,445.05,616.44,34,饿了么
2026-01-01,525869341,553.15,644.1,39,饿了么
2026-01-01,526304601,449.75,587.6,43,饿了么
2026-01-01,526325578,0.0,0.0,0,饿了么
2026-01-01,526475062,493.43,621.4,32,饿了么
2026-01-01,526585082,31.7,33.9,3,饿了么
2026-01-01,526746086,0.0,0.0,0,饿了么
2026-01-01,526791550,209.11,291.38,11,饿了么
2026-01-01,526805248,232.09,272.6,12,饿了么
2026-01-01,526835942,284.67,366.41,28,饿了么
2026-01-01,526835995,45.07,56.3,3,饿了么
2026-01-01,526861266,100.05,122.0,5,饿了么
2026-01-01,526891049,256.66,357.06,14,饿了么
2026-01-01,526966229,296.05,378.01,17,饿了么
2026-01-01,527010261,397.74,535.0,24,饿了么
2026-01-01,527035955,676.68,968.23,49,饿了么
2026-01-01,527332502,117.51,148.37,5,饿了么
2026-01-01,527402846,0.0,0.0,0,饿了么
2026-01-01,527588155,387.69,530.22,26,饿了么
2026-01-01,527638664,354.31,355.36,26,饿了么
2026-01-01,527647381,334.7,379.9,14,饿了么
2026-01-01,527764029,538.41,647.58,34,饿了么
2026-01-01,527770022,491.51,639.14,29,饿了么
2026-01-01,527805536,0.0,0.0,0,饿了么
2026-01-01,527945420,541.49,687.8,42,饿了么
2026-01-01,528076673,442.05,557.3,17,饿了么
2026-01-01,528402408,131.2,143.4,11,饿了么
2026-01-01,528548194,920.83,1097.57,79,饿了么
2026-01-01,528596849,589.37,710.1,52,饿了么
2026-01-01,528690738,351.91,466.21,22,饿了么
2026-01-01,528745518,327.48,395.2,17,饿了么
2026-01-01,528750290,678.38,843.25,35,饿了么
2026-01-01,528756324,273.1,347.56,18,饿了么
2026-01-01,528771369,939.05,1158.03,48,饿了么
2026-01-01,528771490,179.37,205.08,11,饿了么
2026-01-01,528781492,389.91,501.52,20,饿了么
2026-01-01,528782270,347.11,454.88,22,饿了么
2026-01-01,528785903,218.86,286.6,12,饿了么
2026-01-01,528810190,99.77,147.9,3,饿了么
2026-01-01,528816729,414.11,547.06,27,饿了么
2026-01-01,528825612,311.45,400.34,18,饿了么
2026-01-01,528826541,665.64,805.06,32,饿了么
2026-01-01,528826772,322.16,389.5,24,饿了么
2026-01-01,528840560,215.06,288.5,19,饿了么
2026-01-01,528850512,106.55,143.46,5,饿了么
2026-01-01,528851489,19.8,26.1,2,饿了么
2026-01-01,528856732,0.0,0.0,0,饿了么
2026-01-01,528860056,500.49,603.92,36,饿了么
2026-01-01,528875320,0.0,0.0,0,饿了么
2026-01-01,528925901,0.0,0.0,0,饿了么
2026-01-01,528926450,415.79,468.14,32,饿了么
2026-01-01,528937088,197.25,247.31,10,饿了么
2026-01-01,529256755,334.24,372.08,20,饿了么
2026-01-01,529259660,620.37,809.88,33,饿了么
2026-01-01,529295052,396.41,480.48,33,饿了么
2026-01-01,529296229,123.3,176.52,8,饿了么
2026-01-01,529300016,0.0,0.0,0,饿了么
2026-01-01,529300025,133.21,180.0,10,饿了么
2026-01-01,529302187,171.27,218.6,12,饿了么
2026-01-01,529310214,0.0,0.0,0,饿了么
2026-01-01,529315045,435.41,587.36,24,饿了么
2026-01-01,529326194,376.32,439.84,22,饿了么
2026-01-01,529371767,374.17,517.88,22,饿了么
2026-01-01,529444150,729.27,883.4,40,饿了么
2026-01-01,529458332,0.0,0.0,0,饿了么
2026-01-01,529611090,65.32,77.7,3,饿了么
2026-01-01,529731231,407.86,511.4,29,饿了么
2026-01-01,529736629,0.0,0.0,0,饿了么
2026-01-01,529736915,474.38,600.78,31,饿了么
2026-01-01,529760913,392.8,477.7,32,饿了么
2026-01-01,529947929,622.16,796.45,28,饿了么
2026-01-01,529989008,99.51,138.3,7,饿了么
2026-01-01,531076137,779.68,938.6,42,饿了么
2026-01-01,531151356,190.27,227.88,11,饿了么
2026-01-01,531550512,381.73,537.24,28,饿了么
2026-01-01,531730616,76.94,86.9,6,饿了么
2026-01-01,531845389,142.1,164.5,11,饿了么
2026-01-01,531920092,0.0,0.0,0,饿了么
2026-01-01,532007216,159.25,185.84,9,饿了么
2026-01-01,532120651,308.65,386.55,13,饿了么
2026-01-01,532130672,339.96,433.06,23,饿了么
2026-01-01,532165217,0.0,0.0,0,饿了么
2026-01-01,533665017,155.68,190.8,9,饿了么
2026-01-01,533776715,161.79,235.9,7,饿了么
2026-01-01,533880446,0.0,0.0,0,饿了么
2026-01-01,533993447,685.51,864.7,42,饿了么
2026-01-01,534430104,441.23,571.0,28,饿了么
2026-01-01,535470004,76.29,99.21,6,饿了么
2026-01-01,536025357,1431.19,1710.1,85,饿了么
2026-01-01,537248516,7.89,14.9,1,饿了么
2026-01-01,538739527,658.6,783.46,37,饿了么
2026-01-01,539071280,166.7,205.48,15,饿了么
2026-01-01,539161494,291.41,347.17,26,饿了么
2026-01-01,539542815,185.57,242.92,14,饿了么
2026-01-01,539570259,0.0,0.0,0,饿了么
2026-01-01,540090497,273.77,368.26,16,饿了么
2026-01-01,540217259,0.0,0.0,0,饿了么
2026-01-01,540610974,83.69,116.1,7,饿了么
2026-01-02,1245816093,224.98,282.33,18,饿了么
2026-01-02,1245929753,683.66,815.88,48,饿了么
2026-01-02,1247870530,273.32,316.04,19,饿了么
2026-01-02,1255498253,866.48,1033.12,70,饿了么
2026-01-02,1255889858,205.01,225.0,17,饿了么
2026-01-02,1258891148,364.29,475.28,20,饿了么
2026-01-02,1258918671,860.55,1076.22,43,饿了么
2026-01-02,1259018512,26.67,34.9,1,饿了么
2026-01-02,1259059646,244.91,287.26,13,饿了么
2026-01-02,1259340987,268.02,335.46,18,饿了么
2026-01-02,1262005776,320.64,391.7,25,饿了么
2026-01-02,1263216399,567.27,712.98,31,饿了么
2026-01-02,1263529819,154.75,181.1,8,饿了么
2026-01-02,1264384838,776.01,974.08,63,饿了么
2026-01-02,1265152355,91.31,106.86,6,饿了么
2026-01-02,1265920188,60.5,85.0,4,饿了么
2026-01-02,1266251291,0.0,0.0,0,饿了么
2026-01-02,1266266294,20.46,27.68,1,饿了么
2026-01-02,1267021243,163.78,202.06,9,饿了么
2026-01-02,1267111623,367.01,407.28,20,饿了么
2026-01-02,1268526220,545.52,802.17,42,饿了么
2026-01-02,1270334640,53.23,66.44,4,饿了么
2026-01-02,1270351327,476.1,607.0,43,饿了么
2026-01-02,1271446197,0.0,0.0,0,饿了么
2026-01-02,1272591116,763.36,901.28,42,饿了么
2026-01-02,1273613861,765.94,932.4,42,饿了么
2026-01-02,1274532318,100.03,109.68,9,饿了么
2026-01-02,1274591841,502.35,608.38,30,饿了么
2026-01-02,1284114577,457.2,571.06,43,饿了么
2026-01-02,1284214506,0.0,0.0,0,饿了么
2026-01-02,1284249566,0.0,0.0,0,饿了么
2026-01-02,1284249614,486.91,534.38,30,饿了么
2026-01-02,1284344501,166.82,210.3,14,饿了么
2026-01-02,1284437969,163.49,203.5,13,饿了么
2026-01-02,1284505009,103.8,139.2,6,饿了么
2026-01-02,1284724520,648.7,808.06,38,饿了么
2026-01-02,1285327547,401.5,520.14,29,饿了么
2026-01-02,1286135746,0.0,0.0,0,饿了么
2026-01-02,1286225982,0.0,0.0,0,饿了么
2026-01-02,1289221864,387.65,546.43,19,饿了么
2026-01-02,1289381783,28.5,41.65,5,饿了么
2026-01-02,1293299825,586.16,815.26,32,饿了么
2026-01-02,1293344823,699.01,874.95,63,饿了么
2026-01-02,1293654596,611.94,800.34,41,饿了么
2026-01-02,1293660906,819.64,888.9,50,饿了么
2026-01-02,1293703480,263.41,313.21,23,饿了么
2026-01-02,1297201498,180.33,229.0,10,饿了么
2026-01-02,1297645945,442.66,527.68,31,饿了么
2026-01-02,1298795018,712.12,846.36,45,饿了么
2026-01-02,1301934509,0.0,0.0,0,饿了么
2026-01-02,1306936107,164.55,214.47,10,饿了么
2026-01-02,1309020771,668.74,768.26,51,饿了么
2026-01-02,1316544867,545.74,698.24,29,饿了么
2026-01-02,1317794566,67.05,65.8,2,饿了么
2026-01-02,1320322371,512.24,663.0,28,饿了么
2026-01-02,1324169980,279.42,334.54,22,饿了么
2026-01-02,517850839,468.92,579.81,21,饿了么
2026-01-02,521909882,755.83,952.9,50,饿了么
2026-01-02,522288586,136.61,149.73,11,饿了么
2026-01-02,522505808,200.07,220.64,12,饿了么
2026-01-02,523971321,723.01,901.66,58,饿了么
2026-01-02,524196595,1187.22,1492.74,57,饿了么
2026-01-02,524630107,649.78,792.64,39,饿了么
2026-01-02,524656735,0.0,0.0,0,饿了么
2026-01-02,524657873,466.51,505.2,28,饿了么
2026-01-02,524736440,0.0,0.0,0,饿了么
2026-01-02,524775590,661.36,789.46,36,饿了么
2026-01-02,524811656,155.24,196.4,9,饿了么
2026-01-02,524830609,477.3,554.7,33,饿了么
2026-01-02,524894300,729.49,1007.74,42,饿了么
2026-01-02,525065891,285.11,344.55,26,饿了么
2026-01-02,525066062,413.86,542.76,34,饿了么
2026-01-02,525090861,0.0,0.0,0,饿了么
2026-01-02,525096433,295.12,353.9,22,饿了么
2026-01-02,525176792,769.94,946.68,60,饿了么
2026-01-02,525301054,243.98,269.98,13,饿了么
2026-01-02,525305764,414.55,467.44,26,饿了么
2026-01-02,525613129,804.13,932.86,57,饿了么
2026-01-02,525826243,476.69,616.63,27,饿了么
2026-01-02,525831241,222.47,262.13,16,饿了么
2026-01-02,525860638,578.71,711.38,39,饿了么
2026-01-02,525869341,635.33,768.48,39,饿了么
2026-01-02,526304601,461.33,572.5,39,饿了么
2026-01-02,526325578,13.26,0.0,0,饿了么
2026-01-02,526475062,358.39,458.2,23,饿了么
2026-01-02,526585082,0.0,0.0,0,饿了么
2026-01-02,526746086,0.0,0.0,0,饿了么
2026-01-02,526791550,91.84,118.48,6,饿了么
2026-01-02,526805248,407.46,465.96,18,饿了么
2026-01-02,526835942,261.21,358.8,23,饿了么
2026-01-02,526835995,254.82,304.78,12,饿了么
2026-01-02,526861266,236.6,307.58,11,饿了么
2026-01-02,526891049,420.92,581.84,28,饿了么
2026-01-02,526966229,257.76,347.34,20,饿了么
2026-01-02,527010261,368.42,466.84,24,饿了么
2026-01-02,527035955,874.46,1306.46,61,饿了么
2026-01-02,527332502,132.65,167.6,5,饿了么
2026-01-02,527588155,478.96,643.03,28,饿了么
2026-01-02,527638664,259.47,283.28,20,饿了么
2026-01-02,527647381,137.85,168.0,8,饿了么
2026-01-02,527764029,479.3,581.81,26,饿了么
2026-01-02,527770022,0.0,0.0,0,饿了么
2026-01-02,527805536,0.0,0.0,0,饿了么
2026-01-02,527810268,0.0,0.0,0,饿了么
2026-01-02,527945420,659.02,739.92,46,饿了么
2026-01-02,528076673,353.96,447.64,20,饿了么
2026-01-02,528402408,199.48,228.6,13,饿了么
2026-01-02,528548194,858.05,1027.76,70,饿了么
2026-01-02,528596849,612.36,725.48,53,饿了么
2026-01-02,528690738,399.66,513.06,21,饿了么
2026-01-02,528745518,183.75,251.5,13,饿了么
2026-01-02,528750290,772.87,962.4,44,饿了么
2026-01-02,528756324,203.18,260.9,14,饿了么
2026-01-02,528771369,1163.17,1404.26,64,饿了么
2026-01-02,528771490,50.35,54.5,4,饿了么
2026-01-02,528781492,407.19,520.7,27,饿了么
2026-01-02,528782270,383.64,487.18,23,饿了么
2026-01-02,528785903,311.95,416.34,17,饿了么
2026-01-02,528810190,59.82,88.2,2,饿了么
2026-01-02,528816729,0.0,0.0,0,饿了么
2026-01-02,528825612,474.7,593.52,23,饿了么
2026-01-02,528826541,765.48,929.33,40,饿了么
2026-01-02,528826772,512.05,598.9,35,饿了么
2026-01-02,528840560,292.99,389.5,26,饿了么
2026-01-02,528850512,110.61,138.8,6,饿了么
2026-01-02,528851489,114.84,140.0,6,饿了么
2026-01-02,528856732,0.0,0.0,0,饿了么
2026-01-02,528860056,243.5,315.98,21,饿了么
2026-01-02,528875320,0.0,0.0,0,饿了么
2026-01-02,528925901,317.8,368.58,21,饿了么
2026-01-02,528926450,599.44,649.79,45,饿了么
2026-01-02,528937088,101.5,123.54,6,饿了么
2026-01-02,529256755,215.13,234.98,13,饿了么
2026-01-02,529259660,559.97,678.5,30,饿了么
2026-01-02,529295052,318.31,358.1,34,饿了么
2026-01-02,529296229,203.71,274.72,17,饿了么
2026-01-02,529300016,0.0,0.0,0,饿了么
2026-01-02,529300025,0.0,0.0,0,饿了么
2026-01-02,529302187,354.35,426.7,22,饿了么
2026-01-02,529310245,0.0,0.0,0,饿了么
2026-01-02,529315045,367.08,426.38,18,饿了么
2026-01-02,529326194,636.96,798.51,34,饿了么
2026-01-02,529371767,135.56,209.8,11,饿了么
2026-01-02,529444150,858.94,1108.4,52,饿了么
2026-01-02,529458332,7.56,0.0,0,饿了么
2026-01-02,529611090,179.08,210.9,7,饿了么
2026-01-02,529731231,441.66,547.44,27,饿了么
2026-01-02,529736629,58.89,70.5,3,饿了么
2026-01-02,529736915,495.6,599.98,29,饿了么
2026-01-02,529760913,334.9,425.76,23,饿了么
2026-01-02,529947929,846.07,1121.4,40,饿了么
2026-01-02,529989008,114.8,139.9,8,饿了么
2026-01-02,531076137,651.56,821.97,42,饿了么
2026-01-02,531151356,177.97,212.99,11,饿了么
2026-01-02,531550512,488.66,708.58,36,饿了么
2026-01-02,531730616,51.6,58.7,5,饿了么
2026-01-02,531845389,279.45,347.1,19,饿了么
2026-01-02,531920092,0.0,0.0,0,饿了么
2026-01-02,532007216,92.2,123.98,5,饿了么
2026-01-02,532120651,273.22,368.66,10,饿了么
2026-01-02,532130672,529.96,684.12,38,饿了么
2026-01-02,532165217,0.0,0.0,0,饿了么
2026-01-02,533665017,123.46,163.18,9,饿了么
2026-01-02,533776715,119.59,154.66,4,饿了么
2026-01-02,533880446,0.0,0.0,0,饿了么
2026-01-02,533993447,674.23,801.19,42,饿了么
2026-01-02,534430104,370.3,430.7,27,饿了么
2026-01-02,535470004,69.6,69.36,5,饿了么
2026-01-02,536025357,1182.15,1343.35,66,饿了么
2026-01-02,537248516,32.39,48.8,2,饿了么
2026-01-02,538739527,755.25,935.14,45,饿了么
2026-01-02,539071280,276.6,330.4,22,饿了么
2026-01-02,539161494,194.09,226.78,18,饿了么
2026-01-02,539542815,107.46,135.7,9,饿了么
2026-01-02,539570259,0.0,0.0,0,饿了么
2026-01-02,540090497,202.81,290.64,13,饿了么
2026-01-02,540217259,0.0,0.0,0,饿了么
2026-01-02,540610974,283.74,345.5,15,饿了么
2026-01-03,1245816093,307.5,380.14,28,饿了么
2026-01-03,1245929753,665.27,799.12,50,饿了么
2026-01-03,1247870530,299.44,331.07,23,饿了么
2026-01-03,1255498253,616.24,722.92,51,饿了么
2026-01-03,1255889858,511.09,605.26,28,饿了么
2026-01-03,1258891148,612.55,760.46,30,饿了么
2026-01-03,1258918671,663.43,943.84,39,饿了么
2026-01-03,1259018512,0.0,0.0,0,饿了么
2026-01-03,1259059646,185.73,252.5,13,饿了么
2026-01-03,1259340987,284.17,318.16,16,饿了么
2026-01-03,1262005776,368.4,424.1,28,饿了么
2026-01-03,1263216399,504.51,662.56,40,饿了么
2026-01-03,1263529819,86.0,101.2,5,饿了么
2026-01-03,1264384838,740.48,924.73,60,饿了么
2026-01-03,1265152355,134.73,155.7,8,饿了么
2026-01-03,1265920188,60.56,73.1,5,饿了么
2026-01-03,1266251291,0.0,0.0,0,饿了么
2026-01-03,1266266294,77.99,88.98,4,饿了么
2026-01-03,1267021243,266.99,323.04,16,饿了么
2026-01-03,1267111623,383.6,380.2,23,饿了么
2026-01-03,1268526220,505.08,701.6,35,饿了么
2026-01-03,1270334640,145.26,184.98,8,饿了么
2026-01-03,1270351327,617.51,748.67,53,饿了么
2026-01-03,1271446197,0.0,0.0,0,饿了么
2026-01-03,1272591116,1113.47,1434.25,58,饿了么
2026-01-03,1273613861,706.38,884.72,42,饿了么
2026-01-03,1274532318,185.0,206.71,14,饿了么
2026-01-03,1274591841,524.34,635.58,30,饿了么
2026-01-03,1284114577,547.71,673.14,45,饿了么
2026-01-03,1284214506,0.0,0.0,0,饿了么
2026-01-03,1284249566,0.0,0.0,0,饿了么
2026-01-03,1284249614,534.38,607.14,35,饿了么
2026-01-03,1284344501,250.93,294.9,20,饿了么
2026-01-03,1284437969,198.42,224.26,14,饿了么
2026-01-03,1284505009,202.48,244.0,9,饿了么
2026-01-03,1284724520,548.06,697.08,35,饿了么
2026-01-03,1285327547,340.46,436.16,25,饿了么
2026-01-03,1286225982,292.26,301.08,23,饿了么
2026-01-03,1289221864,274.23,357.06,13,饿了么
2026-01-03,1289381783,66.32,92.85,8,饿了么
2026-01-03,1293299825,570.58,795.75,32,饿了么
2026-01-03,1293344823,856.57,1014.19,74,饿了么
2026-01-03,1293654596,428.86,566.76,35,饿了么
2026-01-03,1293660906,758.51,917.92,57,饿了么
2026-01-03,1293703480,270.31,329.15,23,饿了么
2026-01-03,1297201498,316.59,432.75,21,饿了么
2026-01-03,1297645945,327.97,364.2,24,饿了么
2026-01-03,1298795018,550.87,699.64,44,饿了么
2026-01-03,1301934509,84.96,121.1,5,饿了么
2026-01-03,1306936107,73.45,86.4,5,饿了么
2026-01-03,1309020771,511.43,584.37,44,饿了么
2026-01-03,1316544867,785.88,964.21,48,饿了么
2026-01-03,1317794566,55.75,70.78,2,饿了么
2026-01-03,1320322371,442.81,652.1,28,饿了么
2026-01-03,1324169980,506.47,622.98,39,饿了么
2026-01-03,517850839,499.72,610.64,22,饿了么
2026-01-03,521909882,979.3,1248.07,70,饿了么
2026-01-03,522288586,202.96,240.2,11,饿了么
2026-01-03,522505808,163.99,202.78,12,饿了么
2026-01-03,523971321,832.94,1014.49,64,饿了么
2026-01-03,524196595,1228.21,1558.76,55,饿了么
2026-01-03,524630107,626.95,796.1,44,饿了么
2026-01-03,524656735,0.0,0.0,0,饿了么
2026-01-03,524657873,252.01,316.16,15,饿了么
2026-01-03,524736440,0.0,0.0,0,饿了么
2026-01-03,524775590,730.05,878.28,43,饿了么
2026-01-03,524811656,129.12,142.7,10,饿了么
2026-01-03,524830609,599.01,759.46,42,饿了么
2026-01-03,524894300,1311.66,1713.75,66,饿了么
2026-01-03,525065891,353.09,411.84,31,饿了么
2026-01-03,525066062,351.11,417.56,23,饿了么
2026-01-03,525090861,0.0,0.0,0,饿了么
2026-01-03,525096433,390.03,459.4,30,饿了么
2026-01-03,525176792,1144.52,1366.43,88,饿了么
2026-01-03,525301054,212.02,250.6,10,饿了么
2026-01-03,525305764,586.46,656.73,45,饿了么
2026-01-03,525613129,1066.62,1312.56,67,饿了么
2026-01-03,525826243,380.43,489.36,23,饿了么
2026-01-03,525831241,163.93,203.91,13,饿了么
2026-01-03,525860638,647.24,805.56,52,饿了么
2026-01-03,525869341,487.61,570.96,35,饿了么
2026-01-03,526304601,598.39,764.77,49,饿了么
2026-01-03,526325578,0.0,0.0,0,饿了么
2026-01-03,526475062,294.69,355.28,21,饿了么
2026-01-03,526585082,21.8,22.1,2,饿了么
2026-01-03,526746086,0.0,0.0,0,饿了么
2026-01-03,526791550,288.27,400.9,16,饿了么
2026-01-03,526800018,0.0,0.0,0,饿了么
2026-01-03,526805248,345.84,401.46,18,饿了么
2026-01-03,526835942,425.19,486.24,39,饿了么
2026-01-03,526835995,90.12,101.5,7,饿了么
2026-01-03,526861266,252.57,331.78,13,饿了么
2026-01-03,526891049,346.06,466.16,21,饿了么
2026-01-03,526966229,379.68,472.21,24,饿了么
2026-01-03,527010261,552.1,718.54,27,饿了么
2026-01-03,527035955,816.15,1215.6,57,饿了么
2026-01-03,527332502,68.61,76.68,4,饿了么
2026-01-03,527588155,281.52,387.81,18,饿了么
2026-01-03,527638664,368.23,436.6,25,饿了么
2026-01-03,527647381,202.08,218.4,8,饿了么
2026-01-03,527764029,433.67,526.28,32,饿了么
2026-01-03,527770022,580.03,730.1,41,饿了么
2026-01-03,527805536,0.0,0.0,0,饿了么
2026-01-03,527810268,0.0,0.0,0,饿了么
2026-01-03,527945420,754.09,861.77,57,饿了么
2026-01-03,528076673,360.78,442.64,17,饿了么
2026-01-03,528402408,260.03,309.4,19,饿了么
2026-01-03,528548194,915.37,1113.14,78,饿了么
2026-01-03,528596849,587.46,679.74,50,饿了么
2026-01-03,528690738,456.94,561.71,26,饿了么
2026-01-03,528745518,279.06,369.5,16,饿了么
2026-01-03,528750290,878.3,1077.2,52,饿了么
2026-01-03,528756324,380.55,471.89,24,饿了么
2026-01-03,528771369,1163.59,1473.52,57,饿了么
2026-01-03,528771490,143.16,172.9,10,饿了么
2026-01-03,528781492,243.93,305.48,15,饿了么
2026-01-03,528782270,479.05,583.96,27,饿了么
2026-01-03,528785903,321.29,447.38,17,饿了么
2026-01-03,528810190,89.68,160.1,6,饿了么
2026-01-03,528816729,516.74,674.68,30,饿了么
2026-01-03,528825612,408.91,529.97,25,饿了么
2026-01-03,528826541,810.98,977.73,37,饿了么
2026-01-03,528826772,395.55,464.3,24,饿了么
2026-01-03,528840560,237.43,343.98,19,饿了么
2026-01-03,528850512,111.28,133.1,4,饿了么
2026-01-03,528851489,109.96,144.2,6,饿了么
2026-01-03,528856732,0.0,0.0,0,饿了么
2026-01-03,528860056,314.21,390.64,27,饿了么
2026-01-03,528875320,0.0,0.0,0,饿了么
2026-01-03,528925901,252.65,296.86,16,饿了么
2026-01-03,528926450,497.34,582.24,42,饿了么
2026-01-03,528937088,178.66,260.86,12,饿了么
2026-01-03,529256755,223.92,258.68,14,饿了么
2026-01-03,529259660,572.9,714.66,32,饿了么
2026-01-03,529295052,249.5,295.44,21,饿了么
2026-01-03,529296229,83.15,117.6,7,饿了么
2026-01-03,529300016,0.0,0.0,0,饿了么
2026-01-03,529300025,0.0,0.0,0,饿了么
2026-01-03,529302187,349.05,403.9,18,饿了么
2026-01-03,529315045,448.44,549.58,22,饿了么
2026-01-03,529326194,436.69,601.24,27,饿了么
2026-01-03,529371767,89.13,131.68,8,饿了么
2026-01-03,529444150,771.73,950.66,42,饿了么
2026-01-03,529458332,0.0,0.0,0,饿了么
2026-01-03,529611090,98.6,115.0,7,饿了么
2026-01-03,529731231,353.19,447.42,24,饿了么
2026-01-03,529736629,9.9,14.1,1,饿了么
2026-01-03,529736915,474.94,581.6,30,饿了么
2026-01-03,529760913,325.78,386.06,23,饿了么
2026-01-03,529947929,830.8,1073.45,41,饿了么
2026-01-03,529989008,159.99,193.7,13,饿了么
2026-01-03,531076137,539.94,671.56,28,饿了么
2026-01-03,531151356,163.93,193.86,10,饿了么
2026-01-03,531550512,533.82,752.54,45,饿了么
2026-01-03,531730616,106.92,131.1,6,饿了么
2026-01-03,531845389,236.32,285.2,17,饿了么
2026-01-03,531920092,0.0,0.0,0,饿了么
2026-01-03,532007216,218.35,275.94,12,饿了么
2026-01-03,532120651,287.99,355.78,15,饿了么
2026-01-03,532130672,583.93,743.28,43,饿了么
2026-01-03,532165217,0.0,0.0,0,饿了么
2026-01-03,533665017,241.1,280.15,16,饿了么
2026-01-03,533776715,249.87,333.48,11,饿了么
2026-01-03,533880446,0.0,0.0,0,饿了么
2026-01-03,533993447,669.2,826.78,40,饿了么
2026-01-03,534430104,389.63,469.48,28,饿了么
2026-01-03,535470004,159.01,184.07,12,饿了么
2026-01-03,536025357,1336.3,1655.6,80,饿了么
2026-01-03,537248516,24.81,34.2,1,饿了么
2026-01-03,538739527,746.27,940.64,44,饿了么
2026-01-03,539071280,551.31,665.24,37,饿了么
2026-01-03,539161494,197.45,232.62,17,饿了么
2026-01-03,539542815,74.78,114.06,8,饿了么
