date,platform_id,revenue,actual_pay,orders,platform
2026-01-01,15580354,198.3,214.11,14,京东
2026-01-01,16020063,190.06,226.52,13,京东
2026-01-01,16000163,158.12,169.86,14,京东
2026-01-01,15579087,167.5,199.8,12,京东
2026-01-01,15670567,152.6,185.89,10,京东
2026-01-01,15688715,106.43,112.65,7,京东
2026-01-01,15485054,98.98,113.33,7,京东
2026-01-01,15638229,95.21,108.77,7,京东
2026-01-01,15640098,110.69,114.67,7,京东
2026-01-01,15852348,91.6,104.77,7,京东
2026-01-01,15636868,77.99,91.68,5,京东
2026-01-01,15609787,82.92,87.94,6,京东
2026-01-01,15991234,80.62,87.18,6,京东
2026-01-01,15921206,73.25,81.96,4,京东
2026-01-01,19546035,66.92,72.5,5,京东
2026-01-01,15340909,69.78,77.85,5,京东
2026-01-01,16024162,66.0,83.7,4,京东
2026-01-01,15566135,53.4,61.6,4,京东
2026-01-01,16039885,47.84,54.97,3,京东
2026-01-01,15921024,34.79,38.6,2,京东
2026-01-01,16004708,31.15,34.9,2,京东
2026-01-01,15587279,25.88,30.9,2,京东
2026-01-01,16172902,27.22,30.29,2,京东
2026-01-01,17084813,0.0,0.0,0,京东
2026-01-01,15602649,0.0,0.0,0,京东
2026-01-01,15733792,0.0,0.0,0,京东
2026-01-01,15583499,0.0,0.0,0,京东
2026-01-01,15586582,0.0,0.0,0,京东
2026-01-01,15582547,0.0,0.0,0,京东
2026-01-01,14974588,0.0,0.0,0,京东
2026-01-01,17323173,0.0,0.0,0,京东
2026-01-01,16046535,0.0,0.0,0,京东
2026-01-01,15584057,0.0,0.0,0,京东
2026-01-01,15957389,0.0,0.0,0,京东
2026-01-01,15757313,0.0,0.0,0,京东
2026-01-01,15997988,0.0,0.0,0,京东
2026-01-01,15687481,0.0,0.0,0,京东
2026-01-01,16002035,0.0,0.0,0,京东
2026-01-01,15639542,0.0,0.0,0,京东
2026-01-01,17214710,0.0,0.0,0,京东
2026-01-01,15637071,0.0,0.0,0,京东
2026-01-01,16000922,0.0,0.0,0,京东
2026-01-01,16002219,0.0,0.0,0,京东
2026-01-01,15671159,0.0,0.0,0,京东
2026-01-01,15639402,0.0,0.0,0,京东
2026-01-01,15637762,0.0,0.0,0,京东
2026-01-01,16001915,0.0,0.0,0,京东
2026-01-01,15584108,0.0,0.0,0,京东
2026-01-01,17454019,0.0,0.0,0,京东
2026-01-01,15992251,0.0,0.0,0,京东
2026-01-01,15637500,0.0,0.0,0,京东
2026-01-01,15050688,0.0,0.0,0,京东
2026-01-01,15556769,0.0,0.0,0,京东
2026-01-01,19544417,0.0,0.0,0,京东
2026-01-01,19544730,0.0,0.0,0,京东
2026-01-01,18254188,0.0,0.0,0,京东
2026-01-01,16020732,0.0,0.0,0,京东
2026-01-01,15687832,0.0,0.0,0,京东
2026-01-01,16029172,0.0,0.0,0,京东
2026-01-01,15957604,0.0,0.0,0,京东
2026-01-01,15609542,0.0,0.0,0,京东
2026-01-01,16013713,0.0,0.0,0,京东
2026-01-01,15944844,0.0,0.0,0,京东
2026-01-01,15637973,0.0,0.0,0,京东
2026-01-01,15865855,0.0,0.0,0,京东
2026-01-01,15943509,0.0,0.0,0,京东
2026-01-01,15587088,0.0,0.0,0,京东
2026-01-01,15664306,0.0,0.0,0,京东
2026-01-01,19545736,0.0,0.0,0,京东
2026-01-01,17719972,0.0,0.0,0,京东
2026-01-01,15862478,0.0,0.0,0,京东
2026-01-01,15587065,0.0,0.0,0,京东
2026-01-01,15671514,0.0,0.0,0,京东
2026-01-01,15943310,0.0,0.0,0,京东
2026-01-01,15635924,0.0,0.0,0,京东
2026-01-01,15803930,0.0,0.0,0,京东
2026-01-01,15957316,0.0,0.0,0,京东
2026-01-01,16012715,0.0,0.0,0,京东
2026-01-01,15954458,0.0,0.0,0,京东
2026-01-01,15928696,0.0,0.0,0,京东
2026-01-01,15587294,0.0,0.0,0,京东
2026-01-01,15586579,0.0,0.0,0,京东
2026-01-01,15489995,0.0,0.0,0,京东
2026-01-01,16013644,0.0,0.0,0,京东
2026-01-01,18190570,0.0,0.0,0,京东
2026-01-01,15586586,0.0,0.0,0,京东
2026-01-01,16012666,0.0,0.0,0,京东
2026-01-01,16003757,0.0,0.0,0,京东
2026-01-01,15609785,0.0,0.0,0,京东
2026-01-01,15992363,0.0,0.0,0,京东
2026-01-01,15553582,0.0,0.0,0,京东
2026-01-01,15578796,0.0,0.0,0,京东
2026-01-01,15587307,0.0,0.0,0,京东
2026-01-01,15586786,0.0,0.0,0,京东
2026-01-01,15636873,0.0,0.0,0,京东
2026-01-01,15990809,0.0,0.0,0,京东
2026-01-01,15954224,0.0,0.0,0,京东
2026-01-01,15636466,0.0,0.0,0,京东
2026-01-01,16002475,0.0,0.0,0,京东
2026-01-01,16004320,0.0,0.0,0,京东
2026-01-01,15601705,0.0,0.0,0,京东
2026-01-01,15991021,0.0,0.0,0,京东
2026-01-01,16173127,0.0,0.0,0,京东
2026-01-01,15485401,0.0,0.0,0,京东
2026-01-01,16012749,0.0,0.0,0,京东
2026-01-01,15610140,0.0,0.0,0,京东
2026-01-01,16002087,0.0,0.0,0,京东
2026-01-01,15687978,0.0,0.0,0,京东
2026-01-01,15558416,0.0,0.0,0,京东
2026-01-01,16021818,-0.04,0.0,0,京东
2026-01-01,15586668,0.0,0.0,0,京东
2026-01-01,15587116,0.0,0.0,0,京东
2026-01-01,15586580,0.0,0.0,0,京东
2026-01-01,15951992,0.0,0.0,0,京东
2026-01-01,15557255,0.0,0.0,0,京东
2026-01-01,15952238,0.0,0.0,0,京东
2026-01-01,16002548,0.0,0.0,0,京东
2026-01-01,15611069,0.0,0.0,0,京东
2026-01-01,15587006,0.0,0.0,0,京东
2026-01-01,15586572,0.0,0.0,0,京东
2026-01-01,15640423,0.0,0.0,0,京东
2026-01-01,15997879,0.0,0.0,0,京东
2026-01-01,15998096,0.0,0.0,0,京东
2026-01-01,15586571,0.0,0.0,0,京东
2026-01-01,15636346,0.0,0.0,0,京东
2026-01-01,20346804,0.0,0.0,0,京东
2026-01-01,15927740,0.0,0.0,0,京东
2026-01-01,15639366,0.0,0.0,0,京东
2026-01-01,15217427,0.0,0.0,0,京东
2026-01-01,15370839,0.0,0.0,0,京东
2026-01-01,17451627,317.24,380.04,21,京东
2026-01-01,20683128,227.58,281.72,15,京东
2026-01-01,15609790,126.11,146.5,5,京东
2026-01-01,17181611,78.11,100.67,6,京东
2026-01-01,15931436,65.52,76.79,5,京东
2026-01-01,17193140,55.33,64.9,4,京东
2026-01-01,15609784,65.33,76.99,3,京东
2026-01-01,16173794,0.0,0.0,0,京东
2026-01-01,17739520,0.0,0.0,0,京东
2026-01-01,17561361,0.0,0.0,0,京东
2026-01-01,16014659,0.0,0.0,0,京东
2026-01-01,15609791,0.0,0.0,0,京东
2026-01-01,17558674,0.0,0.0,0,京东
2026-01-01,15928836,0.0,0.0,0,京东
2026-01-01,15638491,0.0,0.0,0,京东
2026-01-01,16377174,0.0,0.0,0,京东
2026-01-01,17451830,0.0,0.0,0,京东
2026-01-01,16014379,0.0,0.0,0,京东
2026-01-01,15608327,0.0,0.0,0,京东
2026-01-01,15930439,0.0,0.0,0,京东
2026-01-01,19549374,0.0,0.0,0,京东
2026-01-01,14898823,0.0,0.0,0,京东
2026-01-01,15637221,0.0,0.0,0,京东
2026-01-01,17433314,0.0,0.0,0,京东
2026-01-01,17561332,0.0,0.0,0,京东
2026-01-01,16013798,0.0,0.0,0,京东
2026-01-01,14389199,0.0,0.0,0,京东
2026-01-01,15609789,0.0,0.0,0,京东
2026-01-01,15921294,0.0,0.0,0,京东
2026-01-01,17954776,0.0,0.0,0,京东
2026-01-01,15922879,0.0,0.0,0,京东
2026-01-01,19546658,0.0,0.0,0,京东
2026-01-01,18203833,265.76,318.7,19,京东
2026-01-01,21286500,280.4,333.11,21,京东
2026-01-01,15487327,1359.88,1240.5,201,京东
2026-01-01,16001000,399.9,475.21,27,京东
2026-01-01,15586581,22.12,25.55,2,京东
2026-01-01,15584112,0.0,0.0,0,京东
2026-01-01,16022780,0.0,0.0,0,京东
2026-01-01,19549610,0.0,0.0,0,京东
2026-01-01,15990855,0.0,0.0,0,京东
2026-01-01,15993348,0.0,0.0,0,京东
2026-01-01,15687348,0.0,0.0,0,京东
2026-01-01,15688587,0.0,0.0,0,京东
2026-01-01,15922768,0.0,0.0,0,京东
2026-01-01,15955127,0.0,0.0,0,京东
2026-01-01,15596484,0.0,0.0,0,京东
2026-01-01,15586584,0.0,0.0,0,京东
2026-01-01,15752137,0.0,0.0,0,京东
2026-01-01,17330670,587.99,678.74,41,京东
2026-01-01,20225934,315.38,371.65,23,京东
2026-01-01,15637536,392.71,450.0,24,京东
2026-01-01,20263204,341.3,403.86,21,京东
2026-01-01,16685661,305.44,373.45,22,京东
2026-01-01,19861025,275.84,331.35,21,京东
2026-01-01,16028354,234.98,281.16,17,京东
2026-01-01,16001455,233.71,260.39,18,京东
2026-01-01,17569817,217.18,265.57,15,京东
2026-01-01,19381570,146.61,176.6,10,京东
2026-01-01,15490004,164.0,173.15,11,京东
2026-01-01,16171145,93.68,111.88,7,京东
2026-01-01,16024317,28.78,18.6,1,京东
2026-01-01,16594503,0.0,0.0,0,京东
2026-01-01,15587039,0.0,0.0,0,京东
2026-01-01,17647217,0.0,0.0,0,京东
2026-01-01,16024158,0.0,0.0,0,京东
2026-01-01,17192293,0.0,0.0,0,京东
2026-01-01,16023295,0.0,0.0,0,京东
2026-01-01,22237610,0.0,0.0,0,京东
2026-01-01,17570758,0.0,0.0,0,京东
2026-01-01,17453928,0.0,0.0,0,京东
2026-01-01,16004074,0.0,0.0,0,京东
2026-01-01,16022716,0.0,0.0,0,京东
2026-01-01,16027703,0.0,0.0,0,京东
2026-01-01,15997736,0.0,0.0,0,京东
2026-01-01,19544520,0.0,0.0,0,京东
2026-01-01,15951237,0.0,0.0,0,京东
2026-01-01,17679609,126.77,152.52,9,京东
2026-01-01,17777564,151.72,182.91,12,京东
2026-01-01,16028238,450.11,510.43,36,京东
2026-01-01,20449113,0.0,0.0,0,京东
2026-01-01,15929554,375.77,456.63,25,京东
2026-01-01,15586585,201.06,254.51,21,京东
2026-01-01,15587330,228.82,261.99,18,京东
2026-01-01,15991506,254.78,283.4,19,京东
2026-01-01,18511732,228.72,274.58,17,京东
2026-01-01,19546259,152.29,176.66,12,京东
2026-01-01,15584107,145.87,154.32,11,京东
2026-01-01,15586576,51.08,73.79,4,京东
2026-01-01,18630580,0.0,0.0,0,京东
2026-01-01,16528631,0.0,0.0,0,京东
2026-01-01,16519519,0.0,0.0,0,京东
2026-01-01,16008490,0.0,0.0,0,京东
2026-01-01,15931806,0.0,0.0,0,京东
2026-01-01,15608726,0.0,0.0,0,京东
2026-01-01,20864637,421.15,424.1,71,京东
2026-01-01,16012614,59.8,55.1,4,京东
2026-01-01,20507989,0.0,0.0,0,京东
2026-01-01,17781670,9.53,9.79,1,京东
2026-01-01,15586569,0.0,0.0,0,京东
2026-01-01,17158154,448.02,620.4,33,京东
2026-01-01,19361161,187.86,223.88,14,京东
2026-01-01,16027335,0.0,0.0,0,京东
2026-01-01,18199269,0.0,0.0,0,京东
2026-01-01,15689009,262.03,313.07,17,京东
2026-01-01,16021256,0.0,0.0,0,京东
2026-01-01,17800681,354.07,447.61,32,京东
2026-01-01,17181758,269.62,355.69,20,京东
2026-01-01,15639759,218.11,259.29,20,京东
2026-01-01,15953153,105.27,126.68,7,京东
2026-01-01,16610261,112.51,131.18,7,京东
2026-01-01,15928529,73.24,89.46,6,京东
2026-01-01,15957074,0.0,0.0,0,京东
2026-01-01,15579154,0.0,0.0,0,京东
2026-01-01,17724891,0.0,0.0,0,京东
2026-01-01,15954012,0.0,0.0,0,京东
2026-01-01,22205817,0.0,0.0,0,京东
2026-01-01,15584037,0.0,0.0,0,京东
2026-01-01,16047967,0.0,0.0,0,京东
2026-01-01,16295438,891.1,753.43,149,京东
2026-01-01,16025777,892.93,800.78,140,京东
2026-01-01,16014162,533.22,492.83,82,京东
2026-01-01,16020164,363.37,300.55,72,京东
2026-01-01,16020520,0.0,0.0,0,京东
2026-01-01,16993810,0.0,0.0,0,京东
2026-01-01,15931672,0.0,0.0,0,京东
2026-01-01,15567632,623.54,591.25,94,京东
2026-01-01,15990705,9.65,11.99,1,京东
2026-01-01,15991565,1137.19,1417.58,77,京东
2026-01-01,16028804,300.87,337.14,22,京东
2026-01-01,16001346,282.49,323.94,20,京东
2026-01-01,17739614,0.0,0.0,0,京东
2026-01-01,17644231,0.0,0.0,0,京东
2026-01-01,16923964,46.96,56.37,3,京东
2026-01-01,16001084,0.0,0.0,0,京东
2026-01-01,15929819,0.0,0.0,0,京东
2026-01-01,15930630,162.85,194.09,11,京东
2026-01-01,16943222,101.27,118.14,7,京东
2026-01-01,16015307,0.0,0.0,0,京东
2026-01-01,19545828,0.0,0.0,0,京东
2026-01-01,17194254,445.2,532.09,27,京东
2026-01-01,17205031,0.0,0.0,0,京东
2026-01-01,20347038,161.93,133.4,3,京东
2026-01-02,15688081,430.12,533.72,31,京东
2026-01-02,15688472,425.04,526.89,32,京东
2026-01-02,21818820,326.9,448.06,22,京东
2026-01-02,16023822,271.61,373.55,22,京东
2026-01-02,17488176,273.44,325.07,20,京东
2026-01-02,15587205,297.07,354.92,15,京东
2026-01-02,15587219,282.85,356.52,17,京东
2026-01-02,15587263,237.94,289.68,18,京东
2026-01-02,17750049,192.5,232.65,14,京东
2026-01-02,15587078,256.34,336.58,17,京东
2026-01-02,15638283,198.93,280.45,19,京东
2026-01-02,19529443,196.61,235.79,12,京东
2026-01-02,15928818,200.9,237.6,14,京东
2026-01-02,16021490,199.57,212.84,13,京东
2026-01-02,18439599,180.22,224.2,13,京东
2026-01-02,17671366,137.78,173.29,12,京东
2026-01-02,15275282,183.06,265.76,12,京东
2026-01-02,16013560,141.72,176.17,9,京东
2026-01-02,17399601,161.54,187.8,10,京东
2026-01-02,17193787,129.62,155.56,11,京东
2026-01-02,16014782,68.45,80.6,5,京东
2026-01-02,17582261,61.94,79.72,5,京东
2026-01-02,19544758,75.91,89.7,5,京东
2026-01-02,17488655,63.36,74.4,6,京东
2026-01-02,16014109,31.06,32.36,2,京东
2026-01-02,15688397,12.85,17.8,1,京东
2026-01-02,16002692,0.0,0.0,0,京东
2026-01-02,20507792,0.0,0.0,0,京东
2026-01-02,18191554,0.0,0.0,0,京东
2026-01-02,17453779,0.0,0.0,0,京东
2026-01-02,16014468,0.0,0.0,0,京东
2026-01-02,15611277,0.0,0.0,0,京东
2026-01-02,16020590,0.0,0.0,0,京东
2026-01-02,16028712,0.0,0.0,0,京东
2026-01-02,16023925,0.0,0.0,0,京东
2026-01-02,15921511,0.0,0.0,0,京东
2026-01-02,20346886,0.0,0.0,0,京东
2026-01-02,15929415,0.0,0.0,0,京东
2026-01-02,15951751,0.0,0.0,0,京东
2026-01-02,16568594,0.0,0.0,0,京东
2026-01-02,19528083,0.0,0.0,0,京东
2026-01-02,17150244,0.0,0.0,0,京东
2026-01-02,17357427,0.0,0.0,0,京东
2026-01-02,16002638,0.0,0.0,0,京东
2026-01-02,15922173,0.0,0.0,0,京东
2026-01-02,16024394,0.0,0.0,0,京东
2026-01-02,18526415,0.0,0.0,0,京东
2026-01-02,15957204,0.0,0.0,0,京东
2026-01-02,15555911,0.0,0.0,0,京东
2026-01-02,17194683,0.0,0.0,0,京东
2026-01-02,17582218,0.0,0.0,0,京东
2026-01-02,15952605,0.0,0.0,0,京东
2026-01-02,16015133,0.0,0.0,0,京东
2026-01-02,17356991,0.0,0.0,0,京东
2026-01-02,15586587,0.0,0.0,0,京东
2026-01-02,16013240,0.0,0.0,0,京东
2026-01-02,17204849,0.0,0.0,0,京东
2026-01-02,16023035,0.0,0.0,0,京东
2026-01-02,17535002,0.0,0.0,0,京东
2026-01-02,19545662,0.0,0.0,0,京东
2026-01-02,16022944,0.0,0.0,0,京东
2026-01-02,16028121,0.0,0.0,0,京东
2026-01-02,16014873,0.0,0.0,0,京东
2026-01-02,15929559,0.0,0.0,0,京东
2026-01-02,15954781,0.0,0.0,0,京东
2026-01-02,15689496,-0.04,0.0,0,京东
2026-01-02,15993221,0.0,0.0,0,京东
2026-01-02,15687708,0.0,0.0,0,京东
2026-01-02,16000411,0.0,0.0,0,京东
2026-01-02,16173700,0.0,0.0,0,京东
2026-01-02,15950067,0.0,0.0,0,京东
2026-01-02,15929689,0.0,0.0,0,京东
2026-01-02,15609177,0.0,0.0,0,京东
2026-01-02,15634984,0.0,0.0,0,京东
2026-01-02,17068469,0.0,0.0,0,京东
2026-01-02,15931211,0.0,0.0,0,京东
2026-01-02,19545073,0.0,0.0,0,京东
2026-01-02,15586578,0.0,0.0,0,京东
2026-01-02,17398942,0.0,0.0,0,京东
2026-01-02,17191754,0.0,0.0,0,京东
2026-01-02,15927924,0.0,0.0,0,京东
2026-01-02,17577373,0.0,0.0,0,京东
2026-01-02,19544172,0.0,0.0,0,京东
2026-01-02,17194039,0.0,0.0,0,京东
2026-01-02,15957152,0.0,0.0,0,京东
2026-01-02,16013750,0.0,0.0,0,京东
2026-01-02,15927775,0.0,0.0,0,京东
2026-01-02,16015599,0.0,0.0,0,京东
2026-01-02,16023379,0.0,0.0,0,京东
2026-01-02,17581009,0.0,0.0,0,京东
2026-01-02,16025350,0.0,0.0,0,京东
2026-01-02,16027258,0.0,0.0,0,京东
2026-01-02,16021163,0.0,0.0,0,京东
2026-01-02,17571135,0.0,0.0,0,京东
2026-01-02,16004438,0.0,0.0,0,京东
2026-01-02,16014975,0.0,0.0,0,京东
2026-01-02,17792257,0.0,0.0,0,京东
2026-01-02,16029234,0.0,0.0,0,京东
2026-01-02,19546094,0.0,0.0,0,京东
2026-01-02,17194866,0.0,0.0,0,京东
2026-01-02,15428074,0.0,0.0,0,京东
2026-01-02,16020289,0.0,0.0,0,京东
2026-01-02,17204556,129.65,151.97,10,京东
2026-01-02,16003676,0.0,0.0,0,京东
2026-01-02,16025254,37.99,39.8,3,京东
2026-01-02,16000276,0.0,0.0,0,京东
2026-01-02,15610815,0.0,0.0,0,京东
2026-01-02,19545909,0.0,0.0,0,京东
2026-01-02,15587131,16.67,19.41,1,京东
2026-01-02,20453788,0.0,0.0,0,京东
2026-01-02,19549442,0.0,0.0,0,京东
2026-01-02,15952388,0.0,0.0,0,京东
2026-01-02,17204768,0.0,0.0,0,京东
2026-01-02,18316003,0.0,0.0,0,京东
2026-01-02,15348138,1628.68,1321.06,297,京东
2026-01-02,15579144,1181.11,906.12,239,京东
2026-01-02,15586574,1139.18,1068.55,179,京东
2026-01-02,19546306,1035.05,899.52,181,京东
2026-01-02,15609799,858.91,604.78,182,京东
2026-01-02,15586573,907.06,690.03,179,京东
2026-01-02,15609788,913.2,709.68,175,京东
2026-01-02,15636492,885.62,767.3,148,京东
2026-01-02,15951608,835.58,706.78,146,京东
2026-01-02,15639647,874.06,812.78,132,京东
2026-01-02,16013140,650.43,524.87,129,京东
2026-01-02,15929767,747.67,667.08,124,京东
2026-01-02,19707611,691.11,595.22,120,京东
2026-01-02,15955483,452.94,387.31,80,京东
2026-01-02,15218483,461.89,405.73,74,京东
2026-01-02,15609985,687.96,840.7,50,京东
2026-01-02,15756204,493.89,634.09,38,京东
2026-01-02,15928238,442.65,535.92,41,京东
2026-01-02,16012890,436.78,560.34,32,京东
2026-01-02,15610735,400.67,511.51,33,京东
2026-01-02,15553855,392.63,442.42,32,京东
2026-01-02,15586568,294.35,372.0,27,京东
2026-01-02,17483416,282.46,359.24,28,京东
2026-01-02,16014725,267.34,349.5,24,京东
2026-01-02,15990959,316.57,351.21,22,京东
2026-01-02,15274695,295.51,339.34,24,京东
2026-01-02,16000680,293.88,352.32,23,京东
2026-01-02,15929028,237.07,313.17,24,京东
2026-01-02,19341301,290.95,355.67,23,京东
2026-01-02,16028851,263.66,320.09,20,京东
2026-01-02,15579087,230.69,287.2,16,京东
2026-01-02,16020063,241.4,273.45,13,京东
2026-01-02,15608972,225.41,266.16,17,京东
2026-01-02,15640098,214.31,256.19,14,京东
2026-01-02,15922971,233.75,275.28,18,京东
2026-01-02,21679552,240.89,294.83,15,京东
2026-01-02,15586570,199.23,240.95,14,京东
2026-01-02,16021818,213.34,248.3,17,京东
